imgname,sight,scale,x,y,angle1,angle2,distance,gain
bs0_ue02044.png,0,0.742029,116.75722646958542,42.76184353980774,0.12454124,0.7028232,0.39619604,0.6407311
bs0_ue02051.png,0,0.742029,64.71489518603721,23.722282336674173,0.2969306,1.1171173,0.3242867,0.72784257
bs0_ue02053.png,0,0.742029,95.89506825204946,83.10159220192203,-0.056483943,0.5804523,0.24276954,0.5485653
bs0_ue02058.png,0,0.742029,77.16943634278444,168.15371431574778,-0.023316747,0.32340863,0.6456891,0.62182444
bs0_ue02059.png,0,0.742029,119.28562792020259,51.63947824141644,0.12454124,0.6637247,0.39633998,0.6595585
bs0_ue02063.png,0,0.742029,76.42338765735572,166.97781633871452,-0.023316747,0.3219209,0.6387003,0.6376305
bs0_ue02065.png,0,0.742029,125.77395654347741,54.784360179992966,0.12454124,0.64780617,0.43106392,0.6682354
bs0_ue02066.png,0,0.742029,127.28873076389198,95.43994426093859,-0.077711284,0.59797806,0.43963692,0.64487594
bs0_ue02074.png,0,0.742029,116.27275505404775,40.70432050499374,0.12454124,0.7116146,0.39818385,0.6333284
bs0_ue02075.png,0,0.742029,111.46858357287923,57.31527323056107,0.12454124,0.6420008,0.3473859,0.66268057
bs0_ue02076.png,0,0.742029,142.10109157458805,93.12000905624983,-0.31547046,0.6900031,0.8094224,0.7991889
bs0_ue02082.png,0,0.742029,122.5206066070194,57.96766821781898,0.12454124,0.63635665,0.41101003,0.67019945
bs0_ue02087.png,0,0.742029,73.87999423203136,165.10933777520825,-0.023316747,0.3164906,0.6275084,0.6690587
bs0_ue02106.png,0,0.742029,75.63617702273092,38.114286530580344,0.30538142,0.068231724,0.40363988,0.77886385
bs0_ue02124.png,0,0.742029,116.21224723022955,43.203434906182906,0.12454124,0.7019095,0.39233303,0.64117736
bs0_ue02125.png,0,0.742029,106.33985679804967,51.935752160629846,0.12454124,0.6752347,0.32269093,0.6477923
bs0_ue02128.png,0,0.742029,97.14707322759622,47.37407082472518,0.12454124,0.7235384,0.28178388,0.5935216
bs0_ue02135.png,0,0.742029,122.52359085696112,93.08461033194122,-0.077711284,0.61514723,0.41072184,0.6544868
bs0_ue02140.png,0,0.742029,108.74989737597856,52.83990571797059,0.12454124,0.66739374,0.33518538,0.6525083
bs0_ue02142.png,0,0.742029,74.9399601363289,153.39922725392134,-0.023316747,0.31950974,0.55981797,0.63122565
bs0_ue02144.png,0,0.742029,92.37569744578717,55.80907570997899,0.12454124,0.67004305,0.23914748,0.60301155
bs0_ue02145.png,0,0.742029,89.72962684746823,48.90034389491515,0.12454124,0.74370587,0.24031869,0.5486285
bs0_ue02151.png,0,0.742029,138.68114804138384,36.10935356973919,0.14020482,0.76353204,0.61995727,0.8106607
bs0_ue02156.png,0,0.742029,98.39230757827524,54.88082562810888,0.12454124,0.66746014,0.27421385,0.64239496
bs0_ue02157.png,0,0.742029,111.33458040049646,41.587996587734445,0.12454124,0.71717846,0.37009245,0.62523973
bs0_ue02158.png,0,0.742029,129.4476027217265,96.8703228580015,-0.077711284,0.58964926,0.45336932,0.6382094
bs0_ue02160.png,0,0.742029,77.94360942766387,162.88110356872843,-0.023316747,0.32569796,0.6154231,0.5806596
bs0_ue02161.png,0,0.742029,108.9930706212291,17.642994330410268,-0.077711284,0.9151274,0.736083,0.79911554
bs0_ue02162.png,0,0.742029,106.37757392231302,30.821302348021437,0.12454124,1.165685,0.5034048,0.6796155
bs0_ue02163.png,0,0.742029,139.6600061722655,36.231652617350534,0.14020482,0.7614528,0.6239578,0.81186175
bs0_ue02167.png,0,0.742029,124.8244993120215,48.401222054663634,0.12454124,0.6720166,0.43144935,0.6589418
bs0_ue02168.png,0,0.742029,125.97674753951664,88.67760801801546,-0.26098812,0.76231515,0.7570636,0.78617203
bs0_ue02171.png,0,0.742029,126.4504929052638,99.71129430251378,-0.077711284,0.5614867,0.44087955,0.5829974
bs0_ue02175.png,0,0.742029,111.91834281409487,45.25460131612107,0.12454124,0.70014536,0.3649046,0.64150697
bs0_ue02181.png,0,0.742029,133.16256264916868,49.7387111285408,0.12454124,0.66185606,0.47733867,0.6666772
bs0_ue02182.png,0,0.742029,136.25765591371766,104.7305267044819,-0.077711284,0.55274725,0.50422704,0.5245352
bs0_ue02183.png,0,0.742029,79.89875026447753,169.98222118003474,-0.023316747,0.328909,0.6572106,0.58364016
bs0_ue02185.png,0,0.742029,81.73559405360167,170.14355180188375,-0.023316747,0.33268565,0.6590261,0.5843298
bs0_ue02187.png,0,0.742029,115.0114661286823,50.08659532174618,0.12454124,0.67423505,0.37393403,0.6531166
bs0_ue02192.png,0,0.742029,111.46437457296143,92.16509219990056,-0.077711284,0.62009966,0.3465661,0.6479361
bs0_ue02193.png,0,0.742029,111.96003606328054,44.792401375148415,0.12454124,0.7021327,0.36608166,0.6400798
bs0_ue02199.png,0,0.742029,85.85876832307093,36.198197968003946,0.14020482,0.94274604,0.29087254,0.6657611
bs0_ue02203.png,0,0.742029,73.87110013220507,37.47636084303983,0.30538142,0.059738927,0.41217434,0.77835083
bs0_ue02205.png,0,0.742029,89.20153363278256,53.3755596075086,0.12454124,0.70444125,0.22567141,0.5930314
bs0_ue02209.png,0,0.742029,75.93850914182599,155.16715211939157,-0.023316747,0.32185605,0.57023925,0.5643043
bs0_ue02210.png,0,0.742029,75.77545007001075,37.90633433464191,0.30538142,0.06709999,0.40248057,0.77855474
bs0_ue02216.png,0,0.742029,106.14674305182143,54.65081068260135,0.12454124,0.65988135,0.31853542,0.6537545
bs0_ue02218.png,0,0.742029,132.8166656559245,96.00407962492031,-0.077711284,0.5998736,0.47176388,0.64942604
bs0_ue02220.png,0,0.742029,146.59982076172227,49.77847927776408,0.12454124,0.6557356,0.554208,0.67430395
bs0_ue02222.png,0,0.742029,128.6606232370972,45.59595293445404,0.14020482,0.63360536,0.4775069,0.6971891
bs0_ue02223.png,0,0.742029,61.31850135237302,166.5078469978936,-0.077711284,0.2106779,0.79956657,0.76179916
bs0_ue02224.png,0,0.742029,67.2198556121122,17.959764699223346,0.2969306,1.0637369,0.33925968,0.7401365
bs0_ue02227.png,0,0.742029,90.0414619913777,42.28517947411759,0.14020482,0.7917492,0.26526245,0.5695107
bs0_ue02232.png,0,0.742029,104.83056980252795,30.932068045858045,0.12454124,1.1680053,0.5111953,0.6828154
bs0_ue02235.png,0,0.742029,121.58883580021806,45.217251616850554,0.14020482,1.2521745,0.56428945,0.7471987
bs0_ue02245.png,0,0.742029,61.515470473525966,35.010504441201086,0.2969306,0.7442047,0.22624189,0.62772834
bs0_ue02249.png,0,0.742029,78.48381386711301,31.727515555321965,0.17300299,0.9359721,0.2832787,0.6524739
bs0_ue02254.png,0,0.742029,66.47837300159428,172.29926528477998,-0.077711284,0.22726981,0.8157097,0.75944793
bs0_ue02255.png,0,0.742029,105.80542593348778,21.82749752368169,-0.077711284,0.9224784,0.70982504,0.78805715
bs0_ue02259.png,0,0.742029,130.2516424560226,45.89232517866552,0.14020482,0.6320809,0.4866756,0.69830734
bs0_ue02262.png,0,0.742029,101.38004201992105,32.12083969763985,0.12454124,1.1753231,0.52656245,0.6914431
bs0_ue02270.png,0,0.742029,134.770072867772,38.88607911550627,0.14020482,0.7644306,0.59222853,0.808351
bs0_ue02285.png,0,0.742029,72.59986658203385,134.70847311897512,-0.26098812,0.3578555,0.3764319,0.5503392
bs0_ue02287.png,0,0.742029,126.71577202508259,53.80815509905947,0.12454124,0.6510446,0.43707877,0.6676232
bs0_ue02290.png,0,0.742029,79.2582853769866,166.59620149616794,-0.023316747,0.3280688,0.6373821,0.5827269
bs0_ue02293.png,0,0.742029,74.94952353614212,168.93917235040678,-0.023316747,0.31865287,0.64979464,0.66419333
bs0_ue02294.png,0,0.742029,76.35623685866724,156.3171681969303,-0.023316747,0.32276374,0.57699215,0.5751404
bs0_ue02295.png,0,0.742029,140.8423728991724,31.982908700333816,0.14020482,0.76873916,0.64481825,0.8102528
bs0_ue02300.png,0,0.742029,109.94622797761274,50.21210976929473,0.12454124,0.67959106,0.3453309,0.6479102
bs0_ue02303.png,0,0.742029,104.98763794946021,56.07156550485224,0.12454124,0.6523667,0.3107649,0.65571696
bs0_ue02311.png,0,0.742029,137.27142114391756,56.21114215212613,0.12454124,0.6399523,0.49677938,0.6756937
bs0_ue02320.png,0,0.742029,140.69344675208112,54.420405887101445,0.12454124,0.6446119,0.5172673,0.6756793
bs0_ue02326.png,0,0.742029,107.5575601492664,43.343698103443394,0.12454124,0.7173764,0.34601212,0.6230216
bs0_ue02333.png,0,0.742029,146.16352514524365,50.23479351885169,0.12454124,0.6546763,0.55135024,0.6745005
bs0_ue02334.png,0,0.742029,63.50153365973567,161.39451584776336,-0.077711284,0.20910558,0.76757663,0.760242
bs0_ue02341.png,0,0.742029,90.73520522782802,49.74932677833346,0.12454124,0.7315313,0.24272822,0.57850355
bs0_ue02343.png,0,0.742029,113.40525311005365,23.09210534898232,0.12454124,0.71963394,0.60778296,0.7331049
bs0_ue02346.png,0,0.742029,146.38049046600605,105.2926869435022,-0.077711284,0.5671494,0.56057554,0.6109306
bs0_ue02349.png,0,0.742029,104.809676602936,91.99121220329664,-0.077711284,0.60036355,0.3081309,0.63135016
bs0_ue02351.png,0,0.742029,144.69318692396118,105.94409868077932,-0.077711284,0.5619265,0.55247945,0.5940908
bs0_ue02352.png,0,0.742029,133.21142499821434,49.22468528858037,0.12454124,0.6634793,0.47812584,0.6660931
bs0_ue02363.png,0,0.742029,112.222822558148,88.57900184494137,-0.26952428,1.1274987,0.67623603,0.8336648
bs0_ue02364.png,0,0.742029,127.07737514302002,49.20329528899814,0.12454124,0.6674277,0.44325462,0.6618206
bs0_ue02365.png,0,0.742029,107.95632839147797,31.357825637542465,0.12454124,1.1650258,0.4938317,0.67815346
bs0_ue02374.png,0,0.742029,74.19134292595034,141.78158363082846,-0.023316747,0.31821555,0.49246883,0.5645271
bs0_ue02383.png,0,0.742029,101.7570407625578,73.88942825684711,-0.077711284,0.9652163,0.4067947,0.73727286
bs0_ue02389.png,0,0.742029,141.22869009162716,33.73183441617511,0.14020482,0.764267,0.64008695,0.8116944
bs0_ue02392.png,0,0.742029,105.08588704754128,39.87393484621221,0.17591952,0.80633223,0.4510318,0.6181576
bs0_ue02395.png,0,0.742029,137.89449630674812,96.79473335947787,-0.077711284,0.5995083,0.50151056,0.6516754
bs0_ue02408.png,0,0.742029,124.31670072193944,45.197836742229754,0.14020482,0.7710471,0.52234346,0.74422026
bs0_ue02410.png,0,0.742029,104.2958543129716,42.87337513762939,0.17300299,0.8025155,0.43472916,0.7693125
bs0_ue02411.png,0,0.742029,142.95794045785274,47.66240456909366,0.12454124,0.66301244,0.5352655,0.6784448
bs0_ue02412.png,0,0.742029,81.03001041738261,171.9437617667234,-0.023316747,0.3309141,0.6690535,0.5845718
bs0_ue02415.png,0,0.742029,110.64126841403773,39.82659222213687,0.12454124,1.1870352,0.4602582,0.69436437
bs0_ue02420.png,0,0.742029,81.59731805630238,59.451752963832945,0.12454124,0.63998693,0.1747573,0.5398247
bs0_ue02422.png,0,0.742029,137.1813123206775,51.499623869147975,0.12454124,0.65445006,0.49883276,0.6710504
bs0_ue02423.png,0,0.742029,72.32093926248166,157.17940425508976,-0.056483943,0.2963572,0.66195786,0.7513852
bs0_ue02433.png,0,0.742029,123.33732509106788,45.161021792948794,0.14020482,1.2518346,0.5541746,0.7463221
bs0_ue02438.png,0,0.742029,72.79295100326267,34.38277695346139,0.2969306,0.66245604,0.28939745,0.68075556
bs0_ue02439.png,0,0.742029,88.83420351495695,50.8688690064674,0.12454124,0.73114586,0.23001885,0.576483
bs0_ue02445.png,0,0.742029,108.80141104997244,60.48817606859031,0.14020482,0.5202103,0.3845682,0.69932956
bs0_ue02451.png,0,0.742029,128.36809084281072,101.33682387076514,-0.077711284,0.55459785,0.45453906,0.542871
bs0_ue02452.png,0,0.742029,125.3624060515155,46.40423616866726,0.14020482,0.6299545,0.4583376,0.6970003
bs0_ue02466.png,0,0.742029,70.21897332853568,33.94943798692504,0.2969306,0.67713827,0.27536368,0.678347
bs0_ue02469.png,0,0.742029,102.83831731643912,81.23974281328627,-0.077711284,0.9607029,0.3638629,0.72756934
bs0_ue02473.png,0,0.742029,92.53814069261443,31.96650912565412,0.13877222,0.93686926,0.33340856,0.6807757
bs0_ue02480.png,0,0.742029,118.47227836108831,42.60529461786534,0.12454124,0.700868,0.40577996,0.64274
bs0_ue02490.png,0,0.742029,136.22856896428576,100.86464652998737,-0.077711284,0.57407975,0.49692085,0.6207304
bs0_ue02495.png,0,0.742029,70.61377924582463,158.33940290743354,-0.077711284,0.22155121,0.7324338,0.75483984
bs0_ue02499.png,0,0.742029,118.45290143646677,52.79923366876497,0.12454124,0.6594257,0.3904789,0.66072756
bs0_ue02503.png,0,0.742029,138.52286204447535,51.79465923838556,0.12454124,0.6530406,0.5063202,0.67208064
bs0_ue02504.png,0,0.742029,115.60281336713255,55.88166025856132,0.12454124,0.64732975,0.3718883,0.66338086
bs0_ue02521.png,0,0.742029,68.00936567169207,161.53580197000386,-0.077711284,0.21924734,0.75577205,0.75715727
bs0_ue02522.png,0,0.742029,134.1736196294215,50.4441653897624,0.12454124,0.6590763,0.48246226,0.6681679
bs0_ue02523.png,0,0.742029,133.63328753997484,37.854496360654366,0.14020482,0.7692934,0.59097767,0.80637735
bs0_ue02535.png,0,0.742029,94.41723490591338,49.863428626104906,0.12454124,0.7155033,0.26131192,0.59551746
bs0_ue02537.png,0,0.742029,143.94984993847947,104.66993780566528,-0.077711284,0.56649435,0.5460693,0.6081053
bs0_ue02544.png,0,0.742029,97.66686919244395,47.677903693790945,0.12454124,0.719883,0.2836737,0.59666175
bs0_ue02554.png,0,0.742029,120.08822727952682,96.72414118585662,-0.077711284,0.5701424,0.40052772,0.60398
bs0_ue02558.png,0,0.742029,132.6216544097333,96.09331387317746,-0.077711284,0.59907717,0.47072107,0.6486695
bs0_ue02567.png,0,0.742029,105.4900269396479,50.91626510554169,0.12454124,0.68223125,0.31940454,0.6439981
bs0_ue02568.png,0,0.742029,76.93549874735353,152.39000739863266,-0.023316747,0.32467276,0.55443615,0.56827694
bs0_ue02570.png,0,0.742029,113.95084127439763,94.91674314615736,-0.077711284,0.5696007,0.3635254,0.59885794
bs0_ue02579.png,0,0.742029,141.46540838700375,102.84701649126922,-0.077711284,0.5714946,0.5292254,0.6184388
bs0_ue02584.png,0,0.742029,59.72319378353137,170.17259217631656,-0.077711284,0.21162629,0.8225989,0.7628985
bs0_ue02588.png,0,0.742029,96.88972910762247,48.037031436776736,0.12454124,0.7200414,0.27873373,0.5957622
bs0_ue02589.png,0,0.742029,72.96348967493185,167.05832208714216,-0.056483943,0.29944438,0.7186964,0.7530204
bs0_ue02591.png,0,0.742029,135.5286933529552,49.57184153179997,0.12454124,0.6611322,0.49100694,0.6679515
bs0_ue02592.png,0,0.742029,138.48553304520442,37.773531762235706,0.14020482,0.7599809,0.6131027,0.8118215
bs0_ue02594.png,0,0.742029,62.21603953484298,33.22305947611212,0.2969306,0.78948194,0.23598415,0.63966143
bs0_ue02596.png,0,0.742029,139.7935056446581,57.29620508093349,0.12454124,0.6362878,0.5110559,0.67779905
bs0_ue02611.png,0,0.742029,135.91407559542822,97.83461508916768,-0.077711284,0.59146297,0.49118158,0.64343286
bs0_ue02614.png,0,0.742029,113.87002502597608,90.01602686687447,-0.26952428,0.7616303,0.65974873,0.7794847
bs0_ue02619.png,0,0.742029,143.0862804553461,52.93541551610517,0.12454124,0.64824724,0.531843,0.67548525
bs0_ue02628.png,0,0.742029,102.88327599056102,85.72293320072396,-0.056483943,0.5728841,0.2856143,0.49486116
bs0_ue02634.png,0,0.742029,75.40279660228913,34.301317280052395,0.2969306,0.658135,0.30435196,0.68222505
bs0_ue02635.png,0,0.742029,144.3132729313814,31.110303667376883,0.14020482,0.76453376,0.66352856,0.81310046
bs0_ue02647.png,0,0.742029,108.61752087856404,59.27367259231109,0.12454124,0.63219905,0.330421,0.6639112
bs0_ue02650.png,0,0.742029,125.86123291677279,56.17728040278749,0.12454124,0.6425694,0.4308881,0.66995734
bs0_ue02655.png,0,0.742029,62.76524502411631,32.865982758086275,0.2969306,0.78415793,0.23967138,0.6461522
bs0_ue02658.png,0,0.742029,147.39038824628147,58.75740770239439,0.14020482,0.5896947,0.59261495,0.706286
bs0_ue02665.png,0,0.742029,76.06296961439513,154.81470185127537,-0.023316747,0.32219782,0.5682281,0.5737719
bs0_ue02670.png,0,0.742029,59.439379539074615,29.557477672705513,0.2969306,0.9244466,0.24932514,0.49216798
bs0_ue02672.png,0,0.742029,89.03273376107943,81.79051115252908,-0.056483943,0.57271576,0.20264019,0.48934287
bs0_ue02677.png,0,0.742029,105.67354451106358,32.23136217048121,0.12454124,1.1704731,0.5035899,0.68479174
bs0_ue02680.png,0,0.742029,127.56443750850708,50.01766777309242,0.12454124,0.66422164,0.44514528,0.66335267
bs0_ue02681.png,0,0.742029,109.04947812012738,54.70817728148091,0.12454124,0.6570871,0.33506933,0.6564324
bs0_ue02682.png,0,0.742029,65.35282432357765,159.00007789452974,-0.077711284,0.21014209,0.7502018,0.7591581
bs0_ue02684.png,0,0.742029,138.0628735534595,96.78324485970225,-0.077711284,0.5997137,0.5024658,0.6519257
bs0_ue02685.png,0,0.742029,138.01584315437808,92.38420169562107,-0.28859383,0.7033174,0.76564884,0.7752936
bs0_ue02686.png,0,0.742029,143.4621855480042,96.16586737176041,-0.077711284,0.6066378,0.53303605,0.65980875
bs0_ue02691.png,0,0.742029,86.38132256286478,44.98320362142181,0.14020482,0.88574666,0.24061197,0.6478958
bs0_ue02695.png,0,0.742029,108.34231438393917,55.47195724156334,0.12454124,0.6534411,0.3304264,0.6573173
bs0_ue02696.png,0,0.742029,77.4975692863756,36.17484664346003,0.17300299,0.9994849,0.25992402,0.70188797
bs0_ue02697.png,0,0.742029,124.1644177249137,51.07545500243252,0.12454124,0.6625602,0.4247042,0.6623737
bs0_ue02707.png,0,0.742029,146.65764621059284,106.57670791842368,-0.077711284,0.5621125,0.56442815,0.5956876
bs0_ue02713.png,0,0.742029,102.41726724966274,56.93292871302874,0.12454124,0.6487029,0.2954589,0.6552339
bs0_ue02715.png,0,0.742029,63.33844871292092,167.90061197069116,-0.077711284,0.21635368,0.800992,0.7599427
bs0_ue02727.png,0,0.742029,107.13632550749364,27.604977810840275,0.12454124,0.7162575,0.5637366,0.73193985
bs0_ue02729.png,0,0.742029,141.4644941370216,56.331460899776154,0.12454124,0.63889515,0.52097905,0.6777137
bs0_ue02730.png,0,0.742029,114.15384962043262,23.779605810554575,0.12454124,0.7173843,0.60994995,0.73551035
bs0_ue02752.png,0,0.742029,101.64644066471796,59.490522338075735,0.12454124,0.63163525,0.29013655,0.65966356
bs0_ue02758.png,0,0.742029,62.90986902129162,164.32417644054343,-0.077711284,0.21140602,0.7840131,0.7608857
bs0_ue02761.png,0,0.742029,57.75164819703812,16.838118661130494,0.30729273,0.91760886,0.32206073,0.5919902
bs0_ue02775.png,0,0.742029,105.91913793126685,17.20026170405739,-0.077711284,0.9234082,0.7365687,0.78845245
bs0_ue02778.png,0,0.742029,141.4799156367204,96.35856194299683,-0.077711284,0.6044974,0.52175933,0.6573377
bs0_ue02779.png,0,0.742029,107.81327931927189,92.3387134465095,-0.077711284,0.60404867,0.32559836,0.63607496
bs0_ue02780.png,0,0.742029,101.6633387643879,68.95072402830617,-0.077711284,0.9611534,0.43527424,0.7381611
bs0_ue02781.png,0,0.742029,67.14345536360439,31.207885190470996,0.2969306,0.74620056,0.26539186,0.6685264
bs0_ue02783.png,0,0.742029,138.92478703662528,52.27522180399958,0.12454124,0.6514608,0.50829834,0.67277163
bs0_ue02788.png,0,0.742029,125.46485897451447,57.712730472798235,0.12454124,0.63687354,0.4280917,0.6714529
bs0_ue02794.png,0,0.742029,123.17381234426149,49.71892365392727,0.12454124,0.6684092,0.42052096,0.65963674
bs0_ue02801.png,0,0.742029,123.10076549568818,52.49905089962791,0.12454124,0.6577629,0.41732135,0.6636385
bs0_ue02807.png,0,0.742029,115.62199881675784,55.46549366668958,0.12454124,0.6492421,0.3722386,0.6627806
bs0_ue02810.png,0,0.742029,131.0888194396715,56.831493540009895,0.12454124,0.6390632,0.4608466,0.6733718
bs0_ue02811.png,0,0.742029,146.90113513083722,100.12957229434429,-0.077711284,0.590356,0.55615693,0.6475426
bs0_ue02813.png,0,0.742029,102.24668200299449,32.10966169785817,0.12454124,1.1743001,0.5219846,0.6901577
bs0_ue02816.png,0,0.742029,112.32863405608137,65.31165029938182,0.20186135,0.08746734,0.45984134,0.90627724
bs0_ue02817.png,0,0.742029,112.47355130325094,31.931819376331653,0.17424121,0.80465394,0.51369053,0.62626994
bs0_ue02821.png,0,0.742029,96.32729286860756,59.157107444587744,0.12454124,0.63520485,0.25949845,0.64645445
bs0_ue02824.png,0,0.742029,134.84169486637316,100.7442846573382,-0.077711284,0.5724965,0.4890049,0.61710244
bs0_ue02825.png,0,0.742029,60.24596882332092,17.501465845674495,0.30729273,0.67770565,0.33014944,0.68705714
bs0_ue02828.png,0,0.742029,64.9696052310624,18.51624796335453,0.2969306,1.0819895,0.34459987,0.73510873
bs0_ue02830.png,0,0.742029,76.512870305608,150.1675778170395,-0.023316747,0.32387033,0.5414599,0.57804817
bs0_ue02833.png,0,0.742029,104.52775295844232,54.44720031157812,0.12454124,0.6627034,0.3095021,0.6517382
bs0_ue02838.png,0,0.742029,89.62552999950137,80.91906876954944,-0.077711284,1.1253059,0.40580314,0.73714674
bs0_ue02843.png,0,0.742029,115.3088819978734,31.615997757500043,0.17300299,0.79833806,0.5257062,0.7310287
bs0_ue02844.png,0,0.742029,112.79115139704781,49.48650578346668,0.12454124,0.679497,0.36230448,0.6495411
bs0_ue02845.png,0,0.742029,118.20265569135438,33.56171836949769,0.17300299,0.78614575,0.52890897,0.74492365
bs0_ue02849.png,0,0.742029,98.16126108278786,53.65683810201488,0.12454124,0.676967,0.27445042,0.63827765
bs0_ue02852.png,0,0.742029,95.25683551451495,83.49086086931912,-0.056483943,0.5736544,0.23977989,0.49675533
bs0_ue02853.png,0,0.742029,74.12936367716087,172.13381363801145,-0.023316747,0.31683248,0.6682119,0.6704162
bs0_ue02865.png,0,0.742029,112.4424150538591,87.84565778426449,-0.26952428,0.7577882,0.6890968,0.84916824
bs0_ue02869.png,0,0.742029,77.73222965679238,156.04968107715467,-0.023316747,0.32614386,0.5758551,0.56938094
bs0_ue02884.png,0,0.742029,126.16267493588525,96.20371387102121,-0.077711284,0.5898513,0.43397227,0.6365969
bs0_ue02886.png,0,0.742029,74.39396142199294,141.9669969772071,-0.023316747,0.31880194,0.4935674,0.5647405
bs0_ue02894.png,0,0.742029,131.89311792396254,102.50087799802972,-0.077711284,0.55582464,0.47600228,0.5551176
bs0_ue02897.png,0,0.742029,139.85927816837346,102.68315874446955,-0.077711284,0.5699383,0.5200395,0.6144041
bs0_ue02905.png,0,0.742029,72.23173951422383,32.27328311966244,0.2969306,0.6932264,0.28924063,0.6788281
bs0_ue02908.png,0,0.742029,93.73380716926158,51.03024275331558,0.12454124,0.7087661,0.2549721,0.5976123
bs0_ue02911.png,0,0.742029,67.74873025178262,167.65705232544818,-0.077711284,0.22535999,0.7882353,0.7574853
bs0_ue02926.png,0,0.742029,101.92091575935711,73.75554755946196,-0.077711284,0.9632594,0.4074617,0.73747957
bs0_ue02927.png,0,0.742029,125.93216664038736,88.63998576875026,-0.26098812,0.76248085,0.75699663,0.786178
bs0_ue02947.png,0,0.742029,71.58581155183963,30.610172702145064,0.2969306,0.71836346,0.28941536,0.6798942
bs0_ue02948.png,0,0.742029,126.09020078730077,49.903007025331895,0.12454124,0.66560644,0.43687707,0.6621183
bs0_ue02949.png,0,0.742029,146.20673639439968,28.100332251165383,0.14020482,0.76746166,0.6830767,0.8131614
bs0_ue02952.png,0,0.742029,78.60805526468641,30.838398822687523,0.17300299,0.9347178,0.28843382,0.65222174
bs0_ue02953.png,0,0.742029,62.78644527370224,168.84953445215754,-0.077711284,0.21625848,0.8073482,0.7615836
bs0_ue02968.png,0,0.742029,115.65145664118249,39.4774884539553,0.12454124,0.71738905,0.3978827,0.62734395
bs0_ue02971.png,0,0.742029,145.8346090516678,90.37075930994612,-0.31547046,0.6931194,0.8349369,0.80067027
bs0_ue02980.png,0,0.742029,59.918770829711505,16.664429449522864,0.30729273,0.7430397,0.33034748,0.6816776
bs0_ue02983.png,0,0.742029,133.38423204483922,40.635694831334085,0.14020482,0.7628163,0.57962626,0.8081412
bs0_ue02985.png,0,0.742029,133.2945768965903,48.1027021854941,0.12454124,0.6670117,0.47979137,0.6624164
bs0_ue02987.png,0,0.742029,104.22441171436697,31.588220083042575,0.12454124,1.1705348,0.512768,0.68554366
bs0_ue02988.png,0,0.742029,61.78547954325236,30.50424562921395,0.2969306,0.85349274,0.24760981,0.6240102
bs0_ue02989.png,0,0.742029,72.67392083058749,166.22283387846028,-0.056483943,0.29872638,0.7139963,0.7529676
bs0_ue02992.png,0,0.742029,91.1982642187839,48.5560011266406,0.12454124,0.7389865,0.24853115,0.5654727
bs0_ue02997.png,0,0.742029,129.43711472193135,94.55981132812869,-0.077711284,0.60725254,0.45131773,0.65321577
bs0_ue02998.png,0,0.742029,64.84579163348063,172.09513913876683,-0.077711284,0.2237567,0.8186981,0.7600162
bs0_ue03003.png,0,0.742029,58.35400611027332,17.427056419627803,0.30729273,0.7822417,0.32047987,0.6745412
bs0_ue03004.png,0,0.742029,118.48674593580574,39.096239311401575,0.12454124,0.7139007,0.41367957,0.63188326
bs0_ue03005.png,0,0.742029,143.40126544919403,56.692972592715385,0.12454124,0.6375853,0.53207546,0.67886436
bs0_ue03006.png,0,0.742029,119.4220495425381,92.61327134114704,-0.077711284,0.6185531,0.39265242,0.6546554
bs0_ue03008.png,0,0.742029,107.6034968983692,19.008218816245726,-0.077711284,0.91837084,0.72720593,0.7943386
bs0_ue03010.png,0,0.742029,124.61590196609566,95.04610089363084,-0.077711284,0.59783936,0.42400384,0.6432353
bs0_ue03014.png,0,0.742029,124.34304319642493,46.988088282263895,0.12454124,0.6775927,0.43062174,0.6562547
bs0_ue03017.png,0,0.742029,130.0212687105221,55.50956224082886,0.12454124,0.64385647,0.4551833,0.6714006
bs0_ue03022.png,0,0.742029,136.84609307722477,57.00176138668434,0.12454124,0.63757026,0.4940816,0.67621565
bs0_ue03023.png,0,0.742029,118.05311544427508,36.28200536636708,0.12454124,1.1648433,0.42881513,0.67186266
bs0_ue03024.png,0,0.742029,118.66423118233924,45.87637410397707,0.12454124,0.687848,0.40069234,0.65048957
bs0_ue03034.png,0,0.742029,93.23997417890676,53.166555161590715,0.12454124,0.6923499,0.24794967,0.6013807
bs0_ue03042.png,0,0.742029,125.46587154949471,96.74598486042999,-0.077711284,0.58385634,0.43067205,0.6293895
bs0_ue03046.png,0,0.742029,106.43983607109696,27.122414245265347,0.12454124,0.7181918,0.56129706,0.7298491
bs0_ue03049.png,0,0.742029,72.66319133079705,152.39347119856504,-0.056483943,0.29615536,0.63416964,0.75035316
bs0_ue03058.png,0,0.742029,125.36933192638024,56.004607906160004,0.12454124,0.64335454,0.42812246,0.6694892
bs0_ue03059.png,0,0.742029,116.14735273149701,30.548614353347375,0.17300299,0.7985965,0.53355366,0.7293518
bs0_ue03067.png,0,0.742029,145.30830466194718,91.14278821986741,-0.31547046,0.6919269,0.8306316,0.8003546
bs0_ue03083.png,0,0.742029,84.17749710590826,57.76283999681953,0.12454124,0.66638434,0.19068347,0.5436162
bs0_ue03092.png,0,0.742029,140.7972658750534,47.52463917178439,0.12454124,0.66448236,0.5230913,0.6768597
